latitude,longitude,city,country,max_temp,humidity,cloudiness,wind_speed,url
16.5796,36.0984,wagar,sd,78.36,91,44,2.59,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=wagar&units=imperial
-36.5176,8.9121,saldanha,za,57.97,91,0,3.6,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=saldanha&units=imperial
-25.0794,-31.4618,vila velha,br,77.0,88,20,8.05,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=vila%20velha&units=imperial
8.7471,-0.392,salaga,gh,74.89,87,24,10.2,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=salaga&units=imperial
1.4856,-72.8728,calamar,co,71.61,94,80,2.15,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=calamar&units=imperial
-2.1978,-7.7096,harper,lr,93.2,35,40,10.2,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=harper&units=imperial
42.6584,2.5559,saint-esteve,fr,75.2,73,0,3.36,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=saint-esteve&units=imperial
-61.7074,74.028,saint-philippe,re,77.0,60,1,5.82,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=saint-philippe&units=imperial
-7.9901,120.8088,ruteng,id,80.79,74,8,1.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=ruteng&units=imperial
53.0084,-0.7766,grantham,gb,59.0,77,0,3.36,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=grantham&units=imperial
16.2144,-107.6531,san patricio,mx,50.73,93,0,5.28,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=san%20patricio&units=imperial
26.8683,-126.2251,lompoc,us,78.8,82,1,12.75,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=lompoc&units=imperial
-52.4552,3.8038,cape town,za,44.6,81,0,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=cape%20town&units=imperial
-3.1742,57.1162,victoria,sc,84.2,88,75,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=victoria&units=imperial
59.4525,11.3847,rakkestad,no,66.2,72,80,2.24,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=rakkestad&units=imperial
22.304,41.7546,mecca,sa,89.6,46,0,3.36,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=mecca&units=imperial
46.1754,36.8423,osypenko,ua,71.6,78,0,13.42,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=osypenko&units=imperial
10.6898,-54.1346,marienburg,sr,73.4,60,0,3.36,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=marienburg&units=imperial
-34.4439,-37.3381,arraial do cabo,br,70.26,100,56,8.86,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=arraial%20do%20cabo&units=imperial
29.9048,-58.0986,saint george,bm,69.8,94,75,2.24,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=saint%20george&units=imperial
1.1401,-23.2171,goderich,sl,67.29,82,88,0.69,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=goderich&units=imperial
38.2426,-7.4118,moura,pt,64.4,93,0,7.18,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=moura&units=imperial
-15.0743,-77.3192,pisco,pe,62.6,82,90,11.41,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=pisco&units=imperial
1.7048,70.721,kudahuvadhoo,mv,82.72,100,44,7.74,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=kudahuvadhoo&units=imperial
6.1057,4.1412,epe,ng,69.8,73,0,2.24,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=epe&units=imperial
22.5938,-99.9981,cerritos,mx,91.4,28,5,4.61,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=cerritos&units=imperial
48.3004,-7.3945,penzance,gb,59.0,87,75,8.05,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=penzance&units=imperial
25.2163,36.2155,umm lajj,sa,77.37,89,0,0.36,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=umm%20lajj&units=imperial
-73.7597,-56.0248,ushuaia,ar,35.6,74,75,5.82,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=ushuaia&units=imperial
-69.0076,-42.2918,ushuaia,ar,35.6,74,75,5.82,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=ushuaia&units=imperial
-15.3094,-90.0312,huarmey,pe,52.66,89,8,3.38,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=huarmey&units=imperial
23.5832,-90.8764,progreso,mx,48.2,87,40,9.17,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=progreso&units=imperial
-34.2974,8.4515,saldanha,za,57.97,91,0,3.6,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=saldanha&units=imperial
59.2727,-4.1354,stromness,gb,69.8,100,90,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=stromness&units=imperial
-44.9902,-32.9638,cidreira,br,50.73,93,64,1.92,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=cidreira&units=imperial
-40.5296,0.9915,saldanha,za,57.97,91,0,3.6,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=saldanha&units=imperial
-4.7149,21.6835,mweka,cd,68.91,84,0,2.26,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=mweka&units=imperial
-8.58,12.7383,luanda,ao,66.34,97,56,4.94,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=luanda&units=imperial
-14.3203,51.5432,sambava,mg,71.74,100,32,9.19,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=sambava&units=imperial
6.7284,1.1369,notse,tg,69.36,92,32,7.18,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=notse&units=imperial
-9.032,40.3814,lindi,tz,63.01,93,0,3.6,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=lindi&units=imperial
43.9226,42.7285,kislovodsk,ru,66.2,88,88,4.47,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=kislovodsk&units=imperial
-6.821,19.3204,tshikapa,cd,65.67,81,0,2.26,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=tshikapa&units=imperial
27.7862,-36.6248,ribeira grande,pt,66.2,72,40,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=ribeira%20grande&units=imperial
27.2273,16.0084,sabha,ly,77.32,29,0,12.1,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=sabha&units=imperial
73.7464,69.0919,yar-sale,ru,44.02,100,8,23.73,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=yar-sale&units=imperial
10.0672,-24.7489,sao filipe,cv,75.61,100,44,9.19,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=sao%20filipe&units=imperial
-2.4633,-13.8812,georgetown,sh,77.0,94,40,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=georgetown&units=imperial
26.5502,-75.6676,marsh harbour,bs,84.16,97,92,15.01,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=marsh%20harbour&units=imperial
-41.3647,-108.3098,rikitea,pf,75.03,97,0,15.68,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=rikitea&units=imperial
12.3398,35.4403,doka,sd,67.02,95,8,3.38,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=doka&units=imperial
1.0996,32.9099,kamuli,ug,58.83,100,44,2.71,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=kamuli&units=imperial
-2.5126,66.9859,hithadhoo,mv,82.27,100,12,9.64,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=hithadhoo&units=imperial
55.1878,35.2468,iznoski,ru,60.09,73,0,9.64,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=iznoski&units=imperial
-16.784,-2.0866,jamestown,sh,55.5,64,0,14.12,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=jamestown&units=imperial
2.9825,2.0237,anloga,gh,77.0,83,20,10.29,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=anloga&units=imperial
6.9575,-53.5961,mana,gf,64.4,100,32,2.24,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=mana&units=imperial
-9.2714,-4.2033,jamestown,sh,55.5,64,0,14.12,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=jamestown&units=imperial
1.6858,3.5191,yenagoa,ng,70.39,93,76,4.94,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=yenagoa&units=imperial
49.0426,39.0528,frunze,ua,69.36,78,20,7.63,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=frunze&units=imperial
-2.9827,25.7613,kindu,cd,72.37,88,80,3.6,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=kindu&units=imperial
-17.1069,8.111,namibe,ao,63.69,100,0,9.19,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=namibe&units=imperial
0.0027,62.324,victoria,sc,84.2,88,75,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=victoria&units=imperial
-18.0404,107.4476,carnarvon,au,38.67,40,0,8.3,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=carnarvon&units=imperial
33.0267,-2.3666,nador,ma,73.4,46,0,1.12,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=nador&units=imperial
-1.343,-70.1757,japura,br,82.95,82,24,2.82,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=japura&units=imperial
20.2156,-41.9554,ponta do sol,cv,61.39,60,44,7.4,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=ponta%20do%20sol&units=imperial
19.7301,-30.8033,ponta do sol,cv,61.39,60,44,7.4,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=ponta%20do%20sol&units=imperial
10.4701,158.9991,kavieng,pg,85.2,99,44,10.42,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=kavieng&units=imperial
-27.0592,69.9497,bambous virieux,mu,66.2,88,20,8.05,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=bambous%20virieux&units=imperial
17.8936,50.8157,salalah,om,77.0,100,90,2.24,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=salalah&units=imperial
-16.8512,120.3911,broome,au,64.4,82,92,5.82,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=broome&units=imperial
-31.1986,-15.2602,jamestown,sh,55.5,64,0,14.12,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=jamestown&units=imperial
-50.973,27.4663,port elizabeth,za,71.6,100,1,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=port%20elizabeth&units=imperial
-35.0704,68.9424,mahebourg,mu,66.2,88,20,8.05,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=mahebourg&units=imperial
-12.6306,-9.7915,jamestown,sh,55.5,64,0,14.12,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=jamestown&units=imperial
15.0941,-91.2647,san antonio ilotenango,gt,57.12,96,68,0.25,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=san%20antonio%20ilotenango&units=imperial
4.3877,65.7045,mahibadhoo,mv,83.13,99,48,11.54,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=mahibadhoo&units=imperial
11.0308,21.9779,birao,cf,69.27,97,92,9.64,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=birao&units=imperial
-12.9562,-1.331,jamestown,sh,55.5,64,0,14.12,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=jamestown&units=imperial
2.2911,69.5747,kudahuvadhoo,mv,82.72,100,44,7.74,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=kudahuvadhoo&units=imperial
-40.9353,85.8663,busselton,au,60.27,100,56,13.33,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=busselton&units=imperial
13.6019,5.2287,sokoto,ng,72.96,93,88,7.4,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=sokoto&units=imperial
11.5348,-72.2536,maicao,co,81.42,81,64,16.24,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=maicao&units=imperial
-27.0447,-37.8287,arraial do cabo,br,70.26,100,56,8.86,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=arraial%20do%20cabo&units=imperial
-36.0034,20.0712,bredasdorp,za,51.8,81,0,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=bredasdorp&units=imperial
-32.3301,-57.444,young,uy,41.1,92,0,7.4,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=young&units=imperial
15.55,3.4935,filingue,ne,75.21,84,64,11.21,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=filingue&units=imperial
12.2267,26.0852,umm kaddadah,sd,73.54,74,64,9.08,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=umm%20kaddadah&units=imperial
-16.0256,-7.6433,jamestown,sh,55.5,64,0,14.12,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=jamestown&units=imperial
31.8662,-130.0195,pacific grove,us,75.2,87,90,8.05,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=pacific%20grove&units=imperial
24.2157,-12.2665,atar,mr,92.31,20,48,10.87,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=atar&units=imperial
41.6981,-46.1893,torbay,ca,62.6,88,5,19.46,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=torbay&units=imperial
-0.921,139.8435,vanimo,pg,83.67,100,24,15.23,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=vanimo&units=imperial
50.7513,-45.7528,torbay,ca,62.6,88,5,19.46,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=torbay&units=imperial
-54.8485,-3.8324,cape town,za,44.6,81,0,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=cape%20town&units=imperial
33.0634,27.8807,marsa matruh,eg,78.8,78,40,6.93,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=marsa%20matruh&units=imperial
-14.987,13.5486,lubango,ao,47.85,80,0,0.58,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=lubango&units=imperial
-9.7524,22.0633,luau,ao,59.19,55,36,3.15,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=luau&units=imperial
-39.1536,26.715,port elizabeth,za,71.6,100,1,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=port%20elizabeth&units=imperial
-34.3692,-55.4355,minas,uy,48.2,81,20,6.93,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=minas&units=imperial
2.9133,-22.0695,goderich,sl,67.29,82,88,0.69,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=goderich&units=imperial
-1.2018,-109.7986,puerto ayora,ec,71.07,100,48,10.87,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=puerto%20ayora&units=imperial
1.8388,-13.2716,monrovia,lr,77.0,83,75,8.75,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=monrovia&units=imperial
22.0996,17.8526,faya,td,60.8,77,0,2.93,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=faya&units=imperial
55.475,-1.353,ashington,gb,55.4,82,0,5.82,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=ashington&units=imperial
1.2715,-3.2858,axim,gh,76.06,100,88,14.9,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=axim&units=imperial
-42.4176,7.4579,cape town,za,44.6,81,0,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=cape%20town&units=imperial
12.7499,0.0242,bogande,bf,70.44,93,44,9.08,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=bogande&units=imperial
10.6039,-111.6298,san patricio,mx,50.73,93,0,5.28,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=san%20patricio&units=imperial
71.1822,80.4796,dikson,ru,36.24,100,76,16.69,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=dikson&units=imperial
6.65,97.464,phuket,th,84.2,70,75,16.11,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=phuket&units=imperial
-6.6877,-23.1319,georgetown,sh,77.0,94,40,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=georgetown&units=imperial
-18.6447,13.6584,opuwo,na,43.44,65,0,2.82,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=opuwo&units=imperial
58.8786,8.4661,myra,no,63.87,94,12,4.61,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=myra&units=imperial
-5.887,-72.6016,ipixuna,br,77.0,88,0,9.17,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=ipixuna&units=imperial
76.6348,-6.1541,klaksvik,fo,48.2,100,64,6.93,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=klaksvik&units=imperial
-9.0841,45.2906,mitsamiouli,km,73.41,100,0,8.41,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=mitsamiouli&units=imperial
17.9269,139.1387,airai,pw,82.68,44,0,1.59,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=airai&units=imperial
-37.6468,60.8923,saint-philippe,re,77.0,60,1,5.82,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=saint-philippe&units=imperial
16.6215,14.1971,bilma,ne,73.27,29,0,4.72,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=bilma&units=imperial
-50.5518,-63.7551,rio gallegos,ar,41.0,56,75,19.46,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=rio%20gallegos&units=imperial
-17.3341,-28.282,coruripe,br,77.77,92,44,13.56,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=coruripe&units=imperial
-0.3565,-2.891,axim,gh,76.06,100,88,14.9,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=axim&units=imperial
-23.188,37.8169,inhambane,mz,62.02,100,24,1.92,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=inhambane&units=imperial
63.8115,-36.733,tasiilaq,gl,46.4,87,32,2.59,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=tasiilaq&units=imperial
-17.4343,-3.3401,jamestown,sh,55.5,64,0,14.12,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=jamestown&units=imperial
-11.8449,-56.0643,alta floresta,br,81.15,47,32,2.59,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=alta%20floresta&units=imperial
23.3276,77.324,bhopal,in,75.2,88,75,13.87,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=bhopal&units=imperial
6.7186,147.811,lorengau,pg,84.93,95,24,13.0,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=lorengau&units=imperial
-2.1485,-7.0468,harper,lr,93.2,35,40,10.2,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=harper&units=imperial
1.4382,61.264,victoria,sc,84.2,88,75,4.7,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=victoria&units=imperial
85.0869,-35.6086,tasiilaq,gl,46.4,87,32,2.59,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=tasiilaq&units=imperial
-7.6231,11.4105,soyo,ao,66.57,95,92,4.72,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=soyo&units=imperial
24.7427,-65.375,san juan,us,82.4,78,40,13.87,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=san%20juan&units=imperial
-66.1972,-60.2178,ushuaia,ar,35.6,74,75,5.82,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=ushuaia&units=imperial
-61.8644,75.6082,saint-philippe,re,77.0,60,1,5.82,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=saint-philippe&units=imperial
0.2553,-3.9829,axim,gh,76.06,100,88,14.9,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=axim&units=imperial
-2.4005,2.077,port-gentil,ga,73.77,99,88,7.96,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=port-gentil&units=imperial
31.6368,68.5469,zhob,pk,71.88,47,0,2.37,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=zhob&units=imperial
7.8671,-3.3955,tanda,ci,82.54,89,12,4.5,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=tanda&units=imperial
3.1019,18.8468,mongoumba,cf,71.97,98,88,3.49,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=mongoumba&units=imperial
-13.2036,148.2138,samarai,pg,77.28,100,92,13.11,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=samarai&units=imperial
-5.8603,43.1564,micheweni,tz,76.65,100,80,11.43,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=micheweni&units=imperial
-1.5405,48.454,mogadishu,so,76.47,100,80,16.69,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=mogadishu&units=imperial
-15.4507,-71.709,chivay,pe,13.69,55,0,2.37,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=chivay&units=imperial
-1.5608,-3.2231,axim,gh,76.06,100,88,14.9,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=axim&units=imperial
1.3467,-20.8633,goderich,sl,67.29,82,88,0.69,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=goderich&units=imperial
-6.4501,81.3609,hithadhoo,mv,82.27,100,12,9.64,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=hithadhoo&units=imperial
7.8022,-103.8278,acapulco,mx,82.09,77,8,6.62,http://api.openweathermap.org/data/2.5/weather?appid=25bc90a1196e6f153eece0bc0b0fc9eb&q=acapulco&units=imperial
